,Attack,Attacker_Level,Power,Defense,Defender_Level,Damage
4708,113.0,98.0,130.0,59.0,77.0,257
4709,113.0,98.0,130.0,59.0,98.0,204
4710,113.0,98.0,130.0,113.0,7.0,1212
4711,113.0,98.0,130.0,113.0,28.0,358
4712,113.0,98.0,130.0,113.0,49.0,213
4713,113.0,98.0,130.0,113.0,77.0,137
4714,113.0,98.0,130.0,113.0,98.0,109
4715,113.0,98.0,130.0,185.0,7.0,809
4716,113.0,98.0,130.0,185.0,28.0,226
4717,113.0,98.0,130.0,185.0,49.0,132
4718,113.0,98.0,130.0,185.0,77.0,86
4719,113.0,98.0,130.0,185.0,98.0,68
4720,113.0,98.0,130.0,239.0,7.0,639
4721,113.0,98.0,130.0,239.0,28.0,177
4722,113.0,98.0,130.0,239.0,49.0,103
4723,113.0,98.0,130.0,239.0,77.0,67
4724,113.0,98.0,130.0,239.0,98.0,53
4725,113.0,98.0,150.0,5.0,7.0,5589
4726,113.0,98.0,150.0,5.0,28.0,3993
4727,113.0,98.0,150.0,5.0,49.0,3106
4728,113.0,98.0,150.0,5.0,77.0,2330
4729,113.0,98.0,150.0,5.0,98.0,1997
4730,113.0,98.0,150.0,59.0,7.0,2151
4731,113.0,98.0,150.0,59.0,28.0,737
4732,113.0,98.0,150.0,59.0,49.0,453
4733,113.0,98.0,150.0,59.0,77.0,296
4734,113.0,98.0,150.0,59.0,98.0,235
4735,113.0,98.0,150.0,113.0,7.0,1399
4736,113.0,98.0,150.0,113.0,28.0,413
4737,113.0,98.0,150.0,113.0,49.0,245
4738,113.0,98.0,150.0,113.0,77.0,158
4739,113.0,98.0,150.0,113.0,98.0,126
4740,113.0,98.0,150.0,185.0,7.0,933
4741,113.0,98.0,150.0,185.0,28.0,261
4742,113.0,98.0,150.0,185.0,49.0,152
4743,113.0,98.0,150.0,185.0,77.0,99
4744,113.0,98.0,150.0,185.0,98.0,78
4745,113.0,98.0,150.0,239.0,7.0,737
4746,113.0,98.0,150.0,239.0,28.0,204
4747,113.0,98.0,150.0,239.0,49.0,119
4748,113.0,98.0,150.0,239.0,77.0,77
4749,113.0,98.0,150.0,239.0,98.0,61
4750,113.0,98.0,170.0,5.0,7.0,6334
4751,113.0,98.0,170.0,5.0,28.0,4525
4752,113.0,98.0,170.0,5.0,49.0,3520
4753,113.0,98.0,170.0,5.0,77.0,2640
4754,113.0,98.0,170.0,5.0,98.0,2263
4755,113.0,98.0,170.0,59.0,7.0,2437
4756,113.0,98.0,170.0,59.0,28.0,835
4757,113.0,98.0,170.0,59.0,49.0,513
4758,113.0,98.0,170.0,59.0,77.0,335
4759,113.0,98.0,170.0,59.0,98.0,266
4760,113.0,98.0,170.0,113.0,7.0,1585
4761,113.0,98.0,170.0,113.0,28.0,468
4762,113.0,98.0,170.0,113.0,49.0,277
4763,113.0,98.0,170.0,113.0,77.0,179
4764,113.0,98.0,170.0,113.0,98.0,142
4765,113.0,98.0,170.0,185.0,7.0,1057
4766,113.0,98.0,170.0,185.0,28.0,295
4767,113.0,98.0,170.0,185.0,49.0,172
4768,113.0,98.0,170.0,185.0,77.0,112
4769,113.0,98.0,170.0,185.0,98.0,88
4770,113.0,98.0,170.0,239.0,7.0,835
4771,113.0,98.0,170.0,239.0,28.0,231
4772,113.0,98.0,170.0,239.0,49.0,134
4773,113.0,98.0,170.0,239.0,77.0,87
4774,113.0,98.0,170.0,239.0,98.0,69
4775,113.0,98.0,190.0,5.0,7.0,7079
4776,113.0,98.0,190.0,5.0,28.0,5057
4777,113.0,98.0,190.0,5.0,49.0,3933
4778,113.0,98.0,190.0,5.0,77.0,2951
4779,113.0,98.0,190.0,5.0,98.0,2529
4780,113.0,98.0,190.0,59.0,7.0,2724
4781,113.0,98.0,190.0,59.0,28.0,933
4782,113.0,98.0,190.0,59.0,49.0,573
4783,113.0,98.0,190.0,59.0,77.0,374
4784,113.0,98.0,190.0,59.0,98.0,297
4785,113.0,98.0,190.0,113.0,7.0,1771
4786,113.0,98.0,190.0,113.0,28.0,522
4787,113.0,98.0,190.0,113.0,49.0,310
4788,113.0,98.0,190.0,113.0,77.0,200
4789,113.0,98.0,190.0,113.0,98.0,159
4790,113.0,98.0,190.0,185.0,7.0,1181
4791,113.0,98.0,190.0,185.0,28.0,330
4792,113.0,98.0,190.0,185.0,49.0,192
4793,113.0,98.0,190.0,185.0,77.0,124
4794,113.0,98.0,190.0,185.0,98.0,98
4795,113.0,98.0,190.0,239.0,7.0,933
4796,113.0,98.0,190.0,239.0,28.0,258
4797,113.0,98.0,190.0,239.0,49.0,150
4798,113.0,98.0,190.0,239.0,77.0,97
4799,113.0,98.0,190.0,239.0,98.0,77
4800,113.0,98.0,210.0,5.0,7.0,7823
4801,113.0,98.0,210.0,5.0,28.0,5589
4802,113.0,98.0,210.0,5.0,49.0,4347
4803,113.0,98.0,210.0,5.0,77.0,3261
4804,113.0,98.0,210.0,5.0,98.0,2795
4805,113.0,98.0,210.0,59.0,7.0,3010
4806,113.0,98.0,210.0,59.0,28.0,1031
4807,113.0,98.0,210.0,59.0,49.0,633
4808,113.0,98.0,210.0,59.0,77.0,414
4809,113.0,98.0,210.0,59.0,98.0,328
4810,113.0,98.0,210.0,113.0,7.0,1957
4811,113.0,98.0,210.0,113.0,28.0,577
4812,113.0,98.0,210.0,113.0,49.0,342
4813,113.0,98.0,210.0,113.0,77.0,220
4814,113.0,98.0,210.0,113.0,98.0,175
4815,113.0,98.0,210.0,185.0,7.0,1306
4816,113.0,98.0,210.0,185.0,28.0,364
4817,113.0,98.0,210.0,185.0,49.0,212
4818,113.0,98.0,210.0,185.0,77.0,137
4819,113.0,98.0,210.0,185.0,98.0,109
4820,113.0,98.0,210.0,239.0,7.0,1031
4821,113.0,98.0,210.0,239.0,28.0,285
4822,113.0,98.0,210.0,239.0,49.0,166
4823,113.0,98.0,210.0,239.0,77.0,107
4824,113.0,98.0,210.0,239.0,98.0,85
4825,113.0,98.0,230.0,5.0,7.0,8568
4826,113.0,98.0,230.0,5.0,28.0,6121
4827,113.0,98.0,230.0,5.0,49.0,4761
4828,113.0,98.0,230.0,5.0,77.0,3571
4829,113.0,98.0,230.0,5.0,98.0,3061
4830,113.0,98.0,230.0,59.0,7.0,3297
4831,113.0,98.0,230.0,59.0,28.0,1129
4832,113.0,98.0,230.0,59.0,49.0,693
4833,113.0,98.0,230.0,59.0,77.0,453
4834,113.0,98.0,230.0,59.0,98.0,359
4835,113.0,98.0,230.0,113.0,7.0,2144
4836,113.0,98.0,230.0,113.0,28.0,632
4837,113.0,98.0,230.0,113.0,49.0,374
4838,113.0,98.0,230.0,113.0,77.0,241
4839,113.0,98.0,230.0,113.0,98.0,192
4840,113.0,98.0,230.0,185.0,7.0,1430
4841,113.0,98.0,230.0,185.0,28.0,399
4842,113.0,98.0,230.0,185.0,49.0,232
4843,113.0,98.0,230.0,185.0,77.0,150
4844,113.0,98.0,230.0,185.0,98.0,119
4845,113.0,98.0,230.0,239.0,7.0,1129
4846,113.0,98.0,230.0,239.0,28.0,312
4847,113.0,98.0,230.0,239.0,49.0,181
4848,113.0,98.0,230.0,239.0,77.0,117
4849,113.0,98.0,230.0,239.0,98.0,93
4850,113.0,98.0,250.0,5.0,7.0,9313
4851,113.0,98.0,250.0,5.0,28.0,6653
4852,113.0,98.0,250.0,5.0,49.0,5175
4853,113.0,98.0,250.0,5.0,77.0,3882
4854,113.0,98.0,250.0,5.0,98.0,3327
4855,113.0,98.0,250.0,59.0,7.0,3583
4856,113.0,98.0,250.0,59.0,28.0,1227
4857,113.0,98.0,250.0,59.0,49.0,753
4858,113.0,98.0,250.0,59.0,77.0,492
4859,113.0,98.0,250.0,59.0,98.0,390
4860,113.0,98.0,250.0,113.0,7.0,2330
4861,113.0,98.0,250.0,113.0,28.0,687
4862,113.0,98.0,250.0,113.0,49.0,407
4863,113.0,98.0,250.0,113.0,77.0,262
4864,113.0,98.0,250.0,113.0,98.0,208
4865,113.0,98.0,250.0,185.0,7.0,1554
4866,113.0,98.0,250.0,185.0,28.0,433
4867,113.0,98.0,250.0,185.0,49.0,252
4868,113.0,98.0,250.0,185.0,77.0,163
4869,113.0,98.0,250.0,185.0,98.0,129
4870,113.0,98.0,250.0,239.0,7.0,1227
4871,113.0,98.0,250.0,239.0,28.0,339
4872,113.0,98.0,250.0,239.0,49.0,197
4873,113.0,98.0,250.0,239.0,77.0,127
4874,113.0,98.0,250.0,239.0,98.0,100
4875,185.0,7.0,10.0,5.0,7.0,8
4876,185.0,7.0,10.0,5.0,28.0,6
4877,185.0,7.0,10.0,5.0,49.0,5
4878,185.0,7.0,10.0,5.0,77.0,4
4879,185.0,7.0,10.0,5.0,98.0,4
4880,185.0,7.0,10.0,59.0,7.0,4
4881,185.0,7.0,10.0,59.0,28.0,3
4882,185.0,7.0,10.0,59.0,49.0,2
4883,185.0,7.0,10.0,59.0,77.0,2
4884,185.0,7.0,10.0,59.0,98.0,2
4885,185.0,7.0,10.0,113.0,7.0,3
4886,185.0,7.0,10.0,113.0,28.0,2
4887,185.0,7.0,10.0,113.0,49.0,2
4888,185.0,7.0,10.0,113.0,77.0,2
4889,185.0,7.0,10.0,113.0,98.0,2
4890,185.0,7.0,10.0,185.0,7.0,3
4891,185.0,7.0,10.0,185.0,28.0,2
4892,185.0,7.0,10.0,185.0,49.0,2
4893,185.0,7.0,10.0,185.0,77.0,2
4894,185.0,7.0,10.0,185.0,98.0,2
4895,185.0,7.0,10.0,239.0,7.0,3
4896,185.0,7.0,10.0,239.0,28.0,2
4897,185.0,7.0,10.0,239.0,49.0,2
4898,185.0,7.0,10.0,239.0,77.0,2
4899,185.0,7.0,10.0,239.0,98.0,2
4900,185.0,7.0,30.0,5.0,7.0,19
4901,185.0,7.0,30.0,5.0,28.0,14
4902,185.0,7.0,30.0,5.0,49.0,12
4903,185.0,7.0,30.0,5.0,77.0,9
4904,185.0,7.0,30.0,5.0,98.0,8
4905,185.0,7.0,30.0,59.0,7.0,9
4906,185.0,7.0,30.0,59.0,28.0,4
4907,185.0,7.0,30.0,59.0,49.0,3
4908,185.0,7.0,30.0,59.0,77.0,3
4909,185.0,7.0,30.0,59.0,98.0,3
4910,185.0,7.0,30.0,113.0,7.0,6
4911,185.0,7.0,30.0,113.0,28.0,3
4912,185.0,7.0,30.0,113.0,49.0,3
4913,185.0,7.0,30.0,113.0,77.0,2
4914,185.0,7.0,30.0,113.0,98.0,2
4915,185.0,7.0,30.0,185.0,7.0,5
4916,185.0,7.0,30.0,185.0,28.0,3
4917,185.0,7.0,30.0,185.0,49.0,2
4918,185.0,7.0,30.0,185.0,77.0,2
4919,185.0,7.0,30.0,185.0,98.0,2
4920,185.0,7.0,30.0,239.0,7.0,4
4921,185.0,7.0,30.0,239.0,28.0,3
4922,185.0,7.0,30.0,239.0,49.0,2
4923,185.0,7.0,30.0,239.0,77.0,2
4924,185.0,7.0,30.0,239.0,98.0,2
4925,185.0,7.0,50.0,5.0,7.0,31
4926,185.0,7.0,50.0,5.0,28.0,23
4927,185.0,7.0,50.0,5.0,49.0,18
4928,185.0,7.0,50.0,5.0,77.0,14
4929,185.0,7.0,50.0,5.0,98.0,12
4930,185.0,7.0,50.0,59.0,7.0,13
4931,185.0,7.0,50.0,59.0,28.0,6
4932,185.0,7.0,50.0,59.0,49.0,4
4933,185.0,7.0,50.0,59.0,77.0,4
4934,185.0,7.0,50.0,59.0,98.0,3
4935,185.0,7.0,50.0,113.0,7.0,9
4936,185.0,7.0,50.0,113.0,28.0,4
4937,185.0,7.0,50.0,113.0,49.0,3
4938,185.0,7.0,50.0,113.0,77.0,3
4939,185.0,7.0,50.0,113.0,98.0,3
4940,185.0,7.0,50.0,185.0,7.0,7
4941,185.0,7.0,50.0,185.0,28.0,3
4942,185.0,7.0,50.0,185.0,49.0,3
4943,185.0,7.0,50.0,185.0,77.0,2
4944,185.0,7.0,50.0,185.0,98.0,2
4945,185.0,7.0,50.0,239.0,7.0,6
4946,185.0,7.0,50.0,239.0,28.0,3
4947,185.0,7.0,50.0,239.0,49.0,3
4948,185.0,7.0,50.0,239.0,77.0,2
4949,185.0,7.0,50.0,239.0,98.0,2
4950,185.0,7.0,70.0,5.0,7.0,42
4951,185.0,7.0,70.0,5.0,28.0,31
4952,185.0,7.0,70.0,5.0,49.0,24
4953,185.0,7.0,70.0,5.0,77.0,19
4954,185.0,7.0,70.0,5.0,98.0,16
4955,185.0,7.0,70.0,59.0,7.0,18
4956,185.0,7.0,70.0,59.0,28.0,7
4957,185.0,7.0,70.0,59.0,49.0,5
4958,185.0,7.0,70.0,59.0,77.0,4
4959,185.0,7.0,70.0,59.0,98.0,4
4960,185.0,7.0,70.0,113.0,7.0,12
4961,185.0,7.0,70.0,113.0,28.0,5
4962,185.0,7.0,70.0,113.0,49.0,4
4963,185.0,7.0,70.0,113.0,77.0,3
4964,185.0,7.0,70.0,113.0,98.0,3
4965,185.0,7.0,70.0,185.0,7.0,9
4966,185.0,7.0,70.0,185.0,28.0,4
4967,185.0,7.0,70.0,185.0,49.0,3
4968,185.0,7.0,70.0,185.0,77.0,3
4969,185.0,7.0,70.0,185.0,98.0,3
4970,185.0,7.0,70.0,239.0,7.0,7
4971,185.0,7.0,70.0,239.0,28.0,3
4972,185.0,7.0,70.0,239.0,49.0,3
4973,185.0,7.0,70.0,239.0,77.0,3
4974,185.0,7.0,70.0,239.0,98.0,2
4975,185.0,7.0,90.0,5.0,7.0,54
4976,185.0,7.0,90.0,5.0,28.0,39
4977,185.0,7.0,90.0,5.0,49.0,31
4978,185.0,7.0,90.0,5.0,77.0,24
4979,185.0,7.0,90.0,5.0,98.0,21
4980,185.0,7.0,90.0,59.0,7.0,22
4981,185.0,7.0,90.0,59.0,28.0,9
4982,185.0,7.0,90.0,59.0,49.0,6
4983,185.0,7.0,90.0,59.0,77.0,5
4984,185.0,7.0,90.0,59.0,98.0,4
4985,185.0,7.0,90.0,113.0,7.0,15
4986,185.0,7.0,90.0,113.0,28.0,6
4987,185.0,7.0,90.0,113.0,49.0,4
4988,185.0,7.0,90.0,113.0,77.0,3
4989,185.0,7.0,90.0,113.0,98.0,3
4990,185.0,7.0,90.0,185.0,7.0,11
4991,185.0,7.0,90.0,185.0,28.0,4
4992,185.0,7.0,90.0,185.0,49.0,3
4993,185.0,7.0,90.0,185.0,77.0,3
4994,185.0,7.0,90.0,185.0,98.0,3
4995,185.0,7.0,90.0,239.0,7.0,9
4996,185.0,7.0,90.0,239.0,28.0,4
4997,185.0,7.0,90.0,239.0,49.0,3
4998,185.0,7.0,90.0,239.0,77.0,3
4999,185.0,7.0,90.0,239.0,98.0,3
5000,185.0,7.0,110.0,5.0,7.0,65
5001,185.0,7.0,110.0,5.0,28.0,47
5002,185.0,7.0,110.0,5.0,49.0,37
5003,185.0,7.0,110.0,5.0,77.0,28
5004,185.0,7.0,110.0,5.0,98.0,25
5005,185.0,7.0,110.0,59.0,7.0,26
5006,185.0,7.0,110.0,59.0,28.0,10
5007,185.0,7.0,110.0,59.0,49.0,7
5008,185.0,7.0,110.0,59.0,77.0,5
5009,185.0,7.0,110.0,59.0,98.0,5
5010,185.0,7.0,110.0,113.0,7.0,18
5011,185.0,7.0,110.0,113.0,28.0,7
5012,185.0,7.0,110.0,113.0,49.0,5
5013,185.0,7.0,110.0,113.0,77.0,4
5014,185.0,7.0,110.0,113.0,98.0,3
5015,185.0,7.0,110.0,185.0,7.0,13
5016,185.0,7.0,110.0,185.0,28.0,5
5017,185.0,7.0,110.0,185.0,49.0,4
5018,185.0,7.0,110.0,185.0,77.0,3
5019,185.0,7.0,110.0,185.0,98.0,3
5020,185.0,7.0,110.0,239.0,7.0,10
5021,185.0,7.0,110.0,239.0,28.0,4
5022,185.0,7.0,110.0,239.0,49.0,3
5023,185.0,7.0,110.0,239.0,77.0,3
5024,185.0,7.0,110.0,239.0,98.0,3
5025,185.0,7.0,130.0,5.0,7.0,77
5026,185.0,7.0,130.0,5.0,28.0,55
5027,185.0,7.0,130.0,5.0,49.0,44
5028,185.0,7.0,130.0,5.0,77.0,33
5029,185.0,7.0,130.0,5.0,98.0,29
5030,185.0,7.0,130.0,59.0,7.0,31
5031,185.0,7.0,130.0,59.0,28.0,12
5032,185.0,7.0,130.0,59.0,49.0,8
5033,185.0,7.0,130.0,59.0,77.0,6
5034,185.0,7.0,130.0,59.0,98.0,5
5035,185.0,7.0,130.0,113.0,7.0,21
5036,185.0,7.0,130.0,113.0,28.0,8
5037,185.0,7.0,130.0,113.0,49.0,5
5038,185.0,7.0,130.0,113.0,77.0,4
5039,185.0,7.0,130.0,113.0,98.0,4
5040,185.0,7.0,130.0,185.0,7.0,14
5041,185.0,7.0,130.0,185.0,28.0,5
5042,185.0,7.0,130.0,185.0,49.0,4
5043,185.0,7.0,130.0,185.0,77.0,3
5044,185.0,7.0,130.0,185.0,98.0,3
5045,185.0,7.0,130.0,239.0,7.0,12
5046,185.0,7.0,130.0,239.0,28.0,5
5047,185.0,7.0,130.0,239.0,49.0,4
5048,185.0,7.0,130.0,239.0,77.0,3
5049,185.0,7.0,130.0,239.0,98.0,3
5050,185.0,7.0,150.0,5.0,7.0,88
5051,185.0,7.0,150.0,5.0,28.0,64
5052,185.0,7.0,150.0,5.0,49.0,50
5053,185.0,7.0,150.0,5.0,77.0,38
5054,185.0,7.0,150.0,5.0,98.0,33
5055,185.0,7.0,150.0,59.0,7.0,35
5056,185.0,7.0,150.0,59.0,28.0,13
5057,185.0,7.0,150.0,59.0,49.0,9
5058,185.0,7.0,150.0,59.0,77.0,7
5059,185.0,7.0,150.0,59.0,98.0,6
5060,185.0,7.0,150.0,113.0,7.0,24
5061,185.0,7.0,150.0,113.0,28.0,8
5062,185.0,7.0,150.0,113.0,49.0,6
5063,185.0,7.0,150.0,113.0,77.0,4
5064,185.0,7.0,150.0,113.0,98.0,4
5065,185.0,7.0,150.0,185.0,7.0,16
5066,185.0,7.0,150.0,185.0,28.0,6
5067,185.0,7.0,150.0,185.0,49.0,4
5068,185.0,7.0,150.0,185.0,77.0,3
5069,185.0,7.0,150.0,185.0,98.0,3
5070,185.0,7.0,150.0,239.0,7.0,13
5071,185.0,7.0,150.0,239.0,28.0,5
5072,185.0,7.0,150.0,239.0,49.0,4
5073,185.0,7.0,150.0,239.0,77.0,3
5074,185.0,7.0,150.0,239.0,98.0,3
5075,185.0,7.0,170.0,5.0,7.0,100
5076,185.0,7.0,170.0,5.0,28.0,72
5077,185.0,7.0,170.0,5.0,49.0,56
5078,185.0,7.0,170.0,5.0,77.0,43
5079,185.0,7.0,170.0,5.0,98.0,37
5080,185.0,7.0,170.0,59.0,7.0,40
5081,185.0,7.0,170.0,59.0,28.0,15
5082,185.0,7.0,170.0,59.0,49.0,10
5083,185.0,7.0,170.0,59.0,77.0,7
5084,185.0,7.0,170.0,59.0,98.0,6
5085,185.0,7.0,170.0,113.0,7.0,26
5086,185.0,7.0,170.0,113.0,28.0,9
5087,185.0,7.0,170.0,113.0,49.0,6
5088,185.0,7.0,170.0,113.0,77.0,5
5089,185.0,7.0,170.0,113.0,98.0,4
5090,185.0,7.0,170.0,185.0,7.0,18
5091,185.0,7.0,170.0,185.0,28.0,7
5092,185.0,7.0,170.0,185.0,49.0,5
5093,185.0,7.0,170.0,185.0,77.0,4
5094,185.0,7.0,170.0,185.0,98.0,3
5095,185.0,7.0,170.0,239.0,7.0,15
5096,185.0,7.0,170.0,239.0,28.0,6
5097,185.0,7.0,170.0,239.0,49.0,4
5098,185.0,7.0,170.0,239.0,77.0,3
5099,185.0,7.0,170.0,239.0,98.0,3
5100,185.0,7.0,190.0,5.0,7.0,111
5101,185.0,7.0,190.0,5.0,28.0,80
5102,185.0,7.0,190.0,5.0,49.0,63
5103,185.0,7.0,190.0,5.0,77.0,48
5104,185.0,7.0,190.0,5.0,98.0,41
5105,185.0,7.0,190.0,59.0,7.0,44
5106,185.0,7.0,190.0,59.0,28.0,16
5107,185.0,7.0,190.0,59.0,49.0,11
5108,185.0,7.0,190.0,59.0,77.0,8
5109,185.0,7.0,190.0,59.0,98.0,7
5110,185.0,7.0,190.0,113.0,7.0,29
5111,185.0,7.0,190.0,113.0,28.0,10
5112,185.0,7.0,190.0,113.0,49.0,7
5113,185.0,7.0,190.0,113.0,77.0,5
5114,185.0,7.0,190.0,113.0,98.0,4
5115,185.0,7.0,190.0,185.0,7.0,20
5116,185.0,7.0,190.0,185.0,28.0,7
5117,185.0,7.0,190.0,185.0,49.0,5
5118,185.0,7.0,190.0,185.0,77.0,4
5119,185.0,7.0,190.0,185.0,98.0,3
5120,185.0,7.0,190.0,239.0,7.0,16
5121,185.0,7.0,190.0,239.0,28.0,6
5122,185.0,7.0,190.0,239.0,49.0,4
5123,185.0,7.0,190.0,239.0,77.0,3
5124,185.0,7.0,190.0,239.0,98.0,3
5125,185.0,7.0,210.0,5.0,7.0,123
5126,185.0,7.0,210.0,5.0,28.0,88
5127,185.0,7.0,210.0,5.0,49.0,69
5128,185.0,7.0,210.0,5.0,77.0,52
5129,185.0,7.0,210.0,5.0,98.0,45
5130,185.0,7.0,210.0,59.0,7.0,49
5131,185.0,7.0,210.0,59.0,28.0,18
5132,185.0,7.0,210.0,59.0,49.0,12
5133,185.0,7.0,210.0,59.0,77.0,8
5134,185.0,7.0,210.0,59.0,98.0,7
5135,185.0,7.0,210.0,113.0,7.0,32
5136,185.0,7.0,210.0,113.0,28.0,11
5137,185.0,7.0,210.0,113.0,49.0,7
5138,185.0,7.0,210.0,113.0,77.0,5
5139,185.0,7.0,210.0,113.0,98.0,5
5140,185.0,7.0,210.0,185.0,7.0,22
5141,185.0,7.0,210.0,185.0,28.0,8
5142,185.0,7.0,210.0,185.0,49.0,5
5143,185.0,7.0,210.0,185.0,77.0,4
5144,185.0,7.0,210.0,185.0,98.0,4
5145,185.0,7.0,210.0,239.0,7.0,18
5146,185.0,7.0,210.0,239.0,28.0,6
5147,185.0,7.0,210.0,239.0,49.0,5
5148,185.0,7.0,210.0,239.0,77.0,4
5149,185.0,7.0,210.0,239.0,98.0,3
5150,185.0,7.0,230.0,5.0,7.0,134
5151,185.0,7.0,230.0,5.0,28.0,97
5152,185.0,7.0,230.0,5.0,49.0,76
5153,185.0,7.0,230.0,5.0,77.0,57
5154,185.0,7.0,230.0,5.0,98.0,49
5155,185.0,7.0,230.0,59.0,7.0,53
5156,185.0,7.0,230.0,59.0,28.0,19
5157,185.0,7.0,230.0,59.0,49.0,13
5158,185.0,7.0,230.0,59.0,77.0,9
5159,185.0,7.0,230.0,59.0,98.0,8
5160,185.0,7.0,230.0,113.0,7.0,35
5161,185.0,7.0,230.0,113.0,28.0,12
5162,185.0,7.0,230.0,113.0,49.0,8
5163,185.0,7.0,230.0,113.0,77.0,6
5164,185.0,7.0,230.0,113.0,98.0,5
5165,185.0,7.0,230.0,185.0,7.0,24
5166,185.0,7.0,230.0,185.0,28.0,8
5167,185.0,7.0,230.0,185.0,49.0,6
5168,185.0,7.0,230.0,185.0,77.0,4
5169,185.0,7.0,230.0,185.0,98.0,4
5170,185.0,7.0,230.0,239.0,7.0,19
5171,185.0,7.0,230.0,239.0,28.0,7
5172,185.0,7.0,230.0,239.0,49.0,5
5173,185.0,7.0,230.0,239.0,77.0,4
5174,185.0,7.0,230.0,239.0,98.0,3
5175,185.0,7.0,250.0,5.0,7.0,146
5176,185.0,7.0,250.0,5.0,28.0,105
5177,185.0,7.0,250.0,5.0,49.0,82
5178,185.0,7.0,250.0,5.0,77.0,62
5179,185.0,7.0,250.0,5.0,98.0,53
5180,185.0,7.0,250.0,59.0,7.0,57
5181,185.0,7.0,250.0,59.0,28.0,21
5182,185.0,7.0,250.0,59.0,49.0,14
5183,185.0,7.0,250.0,59.0,77.0,10
5184,185.0,7.0,250.0,59.0,98.0,8
5185,185.0,7.0,250.0,113.0,7.0,38
5186,185.0,7.0,250.0,113.0,28.0,13
5187,185.0,7.0,250.0,113.0,49.0,8
5188,185.0,7.0,250.0,113.0,77.0,6
5189,185.0,7.0,250.0,113.0,98.0,5
5190,185.0,7.0,250.0,185.0,7.0,26
5191,185.0,7.0,250.0,185.0,28.0,9
5192,185.0,7.0,250.0,185.0,49.0,6
5193,185.0,7.0,250.0,185.0,77.0,4
5194,185.0,7.0,250.0,185.0,98.0,4
5195,185.0,7.0,250.0,239.0,7.0,21
5196,185.0,7.0,250.0,239.0,28.0,7
5197,185.0,7.0,250.0,239.0,49.0,5
5198,185.0,7.0,250.0,239.0,77.0,4
5199,185.0,7.0,250.0,239.0,98.0,4
5200,185.0,28.0,10.0,5.0,7.0,59
5201,185.0,28.0,10.0,5.0,28.0,43
5202,185.0,28.0,10.0,5.0,49.0,34
5203,185.0,28.0,10.0,5.0,77.0,26
5204,185.0,28.0,10.0,5.0,98.0,22
5205,185.0,28.0,10.0,59.0,7.0,24
5206,185.0,28.0,10.0,59.0,28.0,10
5207,185.0,28.0,10.0,59.0,49.0,7
5208,185.0,28.0,10.0,59.0,77.0,5
5209,185.0,28.0,10.0,59.0,98.0,4
5210,185.0,28.0,10.0,113.0,7.0,16
5211,185.0,28.0,10.0,113.0,28.0,6
5212,185.0,28.0,10.0,113.0,49.0,4
5213,185.0,28.0,10.0,113.0,77.0,4
5214,185.0,28.0,10.0,113.0,98.0,3
5215,185.0,28.0,10.0,185.0,7.0,12
5216,185.0,28.0,10.0,185.0,28.0,5
5217,185.0,28.0,10.0,185.0,49.0,4
5218,185.0,28.0,10.0,185.0,77.0,3
5219,185.0,28.0,10.0,185.0,98.0,3
5220,185.0,28.0,10.0,239.0,7.0,10
5221,185.0,28.0,10.0,239.0,28.0,4
5222,185.0,28.0,10.0,239.0,49.0,3
5223,185.0,28.0,10.0,239.0,77.0,3
5224,185.0,28.0,10.0,239.0,98.0,3
5225,185.0,28.0,30.0,5.0,7.0,173
5226,185.0,28.0,30.0,5.0,28.0,124
5227,185.0,28.0,30.0,5.0,49.0,97
5228,185.0,28.0,30.0,5.0,77.0,73
5229,185.0,28.0,30.0,5.0,98.0,63
5230,185.0,28.0,30.0,59.0,7.0,68
5231,185.0,28.0,30.0,59.0,28.0,25
5232,185.0,28.0,30.0,59.0,49.0,16
5233,185.0,28.0,30.0,59.0,77.0,11
5234,185.0,28.0,30.0,59.0,98.0,9
5235,185.0,28.0,30.0,113.0,7.0,45
5236,185.0,28.0,30.0,113.0,28.0,15
5237,185.0,28.0,30.0,113.0,49.0,9
5238,185.0,28.0,30.0,113.0,77.0,7
5239,185.0,28.0,30.0,113.0,98.0,6
5240,185.0,28.0,30.0,185.0,7.0,31
5241,185.0,28.0,30.0,185.0,28.0,10
5242,185.0,28.0,30.0,185.0,49.0,7
5243,185.0,28.0,30.0,185.0,77.0,5
5244,185.0,28.0,30.0,185.0,98.0,4
5245,185.0,28.0,30.0,239.0,7.0,25
5246,185.0,28.0,30.0,239.0,28.0,8
5247,185.0,28.0,30.0,239.0,49.0,6
5248,185.0,28.0,30.0,239.0,77.0,4
5249,185.0,28.0,30.0,239.0,98.0,4
5250,185.0,28.0,50.0,5.0,7.0,287
5251,185.0,28.0,50.0,5.0,28.0,206
5252,185.0,28.0,50.0,5.0,49.0,160
5253,185.0,28.0,50.0,5.0,77.0,121
5254,185.0,28.0,50.0,5.0,98.0,104
5255,185.0,28.0,50.0,59.0,7.0,112
5256,185.0,28.0,50.0,59.0,28.0,40
5257,185.0,28.0,50.0,59.0,49.0,25
5258,185.0,28.0,50.0,59.0,77.0,17
5259,185.0,28.0,50.0,59.0,98.0,14
5260,185.0,28.0,50.0,113.0,7.0,73
5261,185.0,28.0,50.0,113.0,28.0,23
5262,185.0,28.0,50.0,113.0,49.0,14
5263,185.0,28.0,50.0,113.0,77.0,10
